127.0.0.1 - - [04/Dec/2019:22:58:32 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:15:57 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/admin_view_donor.jsp HTTP/1.1" 200 12416
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:04 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/donor_add.jsp HTTP/1.1" 200 8092
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:16:29 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:36 +0530] "GET /BloodBank/Blood/donor_add_process.jsp?txtDonorName=Nikita&txtBloodGrp=B%252Bve&gender=Female&age=22&txtPhone=9754863211&txtHeight=165&txtWeight=55 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:36 +0530] "GET /BloodBank/authentication/donor_login.jsp HTTP/1.1" 200 4159
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "POST /BloodBank/Blood/donor_login_add_process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/welcome_donor.jsp HTTP/1.1" 200 6701
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:45 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "POST /BloodBank/Blood/donor_donationform.jsp HTTP/1.1" 200 8147
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:17:47 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/donor_donationform_process.jsp?txtDonorId=DNR103&txtDonorName=Nikita&gender=B%252Bve&gender=Female&age=22&txtPhone=9754863211&txtHeight=165.0&txtWeight=55.0&dod=2019-12-13 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/welcome_donor.jsp HTTP/1.1" 200 6701
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:02 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/admin_view_donor.jsp HTTP/1.1" 200 13355
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:07 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:08 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:08 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:08 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:08 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:08 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:08 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:18:10 +0530] "GET /BloodBank/admin/admin_accept_process_donor.jsp?donor_id=DNR103&blood_grp=B%2Bve HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:41 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/admin_view_receiver.jsp HTTP/1.1" 200 11115
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/css/bootstrap.min.css HTTP/1.1" 404 1123
